Request,Reponse_time
R1,0.02711167999996178
R2,2.0780134499999803
R3,0.993166629999996
R4,0.7653790400000616
R5,5.107951259999846
R6,7.676508260000082
R7,6.328287259999979
R8,2.2301984300000184
