Request,Reponse_time
R1,0.028686979999929463
R2,5.3477916299999375
R3,0.019902320000164765
R4,0.017517039999984264
R5,16.412393790000078
R6,26.077540699999826
R7,19.784722859999967
R8,6.286460930000066
