Request,Reponse_time
R1,0.20202788000000282
R2,1.3038110800000084
R3,0.7550876099999982
R4,0.33479428000000555
R5,2.9478397399999947
R6,4.530444259999991
R7,3.693203669999991
R8,2.2375245100000027
