Request,Reponse_time
R1,0.03180838000007498
R2,5.1810505200001895
R3,2.653519589999996
R4,0.7699247699998523
R5,11.288490339999953
R6,14.348184039999614
R7,10.169228050000129
R8,3.3678223400000205
