Request,Reponse_time
R1,0.027550849999897764
R2,1.2268783900000926
R3,3.294346669999868
R4,0.01692858000005799
R5,14.815888819999964
R6,22.771162170000206
R7,17.804250189999948
R8,5.518934850000005
