Request,Reponse_time
R1,0.02785660000026837
R2,1.9162932900000669
R3,0.9034259600000951
R4,0.7851749999999811
R5,4.568495339999936
R6,6.591385580000133
R7,5.350495990000127
R8,1.7229476599999543
