Request,Reponse_time
R1,0.029108309999901393
R2,0.8954853599996568
R3,0.592659079999612
R4,0.6486394999998083
R5,2.756234919999952
R6,4.368003119999594
R7,3.2906438500003787
R8,1.081118289999722
