Request,Reponse_time
R1,1.8481857499999024
R2,1.2414342999998553
R3,1.8915527099999963
R4,0.6848928999997952
R5,8.746392750000087
R6,13.46991952999997
R7,10.173272910000378
R8,4.354413120000027
