Request,Reponse_time
R1,0.5505186899994442
R2,1.2352100600000995
R3,0.9864387600002373
R4,0.6795343999994656
R5,3.776668570000402
R6,5.64954138999965
R7,4.584909250000419
R8,3.1647386599997844
