Request,Reponse_time
R1,0.026749359999848822
R2,1.5672411499999725
R3,0.6759087799999179
R4,0.7186389499998768
R5,3.9955795099995157
R6,5.869973800000298
R7,4.967213349999656
R8,1.7481212999997298
