Request,Reponse_time
R1,0.025659059999907186
R2,2.689815550000003
R3,1.7804044899999099
R4,0.7128403499999877
R5,6.797978239999884
R6,10.156847550000112
R7,8.808374300000015
R8,3.261673560000145
